id,student_name,age,admission,major_id
2790,임기현,20,2025,9
2791,김지진,23,2022,15
2792,권서연,22,2023,16
2793,박재찬,20,2025,7
2794,황지민,21,2024,5
2795,강서해,20,2025,11
2796,최최저,25,2020,4
2797,오정유,26,2019,7
2798,정수현,25,2020,17
2799,최긍성,20,2025,11
2800,편소연,25,2020,13
2801,심겅진,20,2025,12
2802,박민은,20,2025,12
2803,신인수,23,2022,4
2804,차서은,23,2022,4
2805,이찬권,20,2025,13
2806,김지현,21,2024,13
2807,박성구,24,2021,5
2808,이지린,23,2022,17
2809,이진성,26,2019,11
2810,이희연,25,2020,14
2811,김민현,23,2022,12
2812,어다은,20,2025,13
2813,안형영,20,2025,3
2814,김유인,23,2022,12
2815,김동재,22,2023,8
2816,정서서,20,2025,9
2817,김간민,25,2020,8
2818,장민연,23,2022,12
2819,유교인,22,2023,11
2820,이여저,20,2025,13
2821,김주재,20,2025,6
2822,황서주,23,2022,5
2823,최주화,24,2021,6
2824,김민수,24,2021,11
2825,정민호,25,2020,13
2826,이미서,26,2019,7
2827,김영석,22,2023,10
2828,김미은,20,2025,14
2829,한견웅,24,2021,10
2830,박성경,25,2020,14
2831,조민영,26,2019,4
2832,반승우,26,2019,8
2833,남동서,21,2024,13
2834,윤예진,20,2025,10
2835,백용석,21,2024,13
2836,서연아,22,2023,9
2837,김간희,20,2025,11
2838,황사연,21,2024,5
2839,최성진,20,2025,5
2840,홍주민,26,2019,12
2841,윤성규,25,2020,15
2842,김지현,20,2025,15
2843,정한호,21,2024,5
2844,정채서,20,2025,9
2845,김경순,23,2022,14
2846,최윤윤,24,2021,3
2847,최벙창,25,2020,13
2848,원다연,24,2021,10
2849,남병우,20,2025,6
2850,이소현,23,2022,11
2851,박벙운,22,2023,13
2852,하예서,21,2024,9
2853,전형인,20,2025,7
2854,김주재,26,2019,2
2855,김희현,26,2019,12
2856,이지나,22,2023,14
2857,오진조,21,2024,6
2858,이지지,20,2025,6
2859,이상원,26,2019,10
2860,홍유민,25,2020,12
2861,강태현,26,2019,8
2862,이연희,21,2024,14
2863,한찬태,22,2023,10
2864,문주연,20,2025,10
2865,우대빈,20,2025,12
2866,박서윤,25,2020,5
2867,최용규,25,2020,12
2868,임서준,20,2025,1
2869,송유사,25,2020,16
2870,이하이,24,2021,10
2871,박윤준,24,2021,8
2872,김주빈,25,2020,3
2873,이준규,24,2021,10
2874,장민래,26,2019,14
2875,최지현,26,2019,7
2876,석시진,23,2022,14
2877,이동조,25,2020,11
2878,전수민,22,2023,14
2879,최조소,20,2025,1
2880,표예연,21,2024,12
2881,여숙웅,22,2023,14
2882,남지윤,24,2021,1
2883,고광해,23,2022,2
2884,문유저,21,2024,6
2885,이진준,25,2020,6
2886,이민민,20,2025,13
2887,김성연,24,2021,10
2888,장예빈,25,2020,12
2889,이재문,23,2022,12
2890,노다연,23,2022,11
2891,함승수,23,2022,13
2892,정연리,26,2019,5
2893,이도호,23,2022,12
2894,이보영,24,2021,14
2895,유운견,26,2019,14
2896,박수현,23,2022,10
2897,박태후,24,2021,4
2898,안예연,25,2020,13
2899,박상준,22,2023,8
2900,김소운,21,2024,11
2901,서승호,23,2022,9
2902,임가준,21,2024,2
2903,정병태,22,2023,6
2904,강세윤,25,2020,15
2905,박승철,26,2019,9
2906,김재진,26,2019,6
2907,박면현,21,2024,3
2908,박서희,23,2022,15
2909,조유성,26,2019,10
2910,김지현,24,2021,13
2911,염민석,25,2020,10
2912,조시예,22,2023,7
2913,송현환,22,2023,11
2914,김소연,22,2023,7
2915,한조석,23,2022,13
2916,김혜영,25,2020,3
2917,김긴수,20,2025,14
2918,김희진,24,2021,9
2919,박효진,26,2019,16
2920,정민영,26,2019,12
2921,김숭소,24,2021,12
2922,김지연,23,2022,10
2923,이찬준,24,2021,5
2924,정서저,21,2024,12
2925,김태진,20,2025,12
2926,박세주,24,2021,12
2927,조영수,25,2020,4
2928,조현진,22,2023,5
2929,박한원,21,2024,13
2930,김세진,21,2024,1
2931,진종학,24,2021,6
2932,곽슨은,23,2022,13
2933,방신호,26,2019,9
2934,김무경,25,2020,11
2935,윤준모,25,2020,6
2936,이소선,25,2020,12
2937,박성근,22,2023,9
2938,최유림,22,2023,10
2939,김민조,26,2019,3
2940,이해윤,22,2023,4
2941,전기시,21,2024,7
2942,박민현,22,2023,8
2943,윤유환,24,2021,1
2944,정다인,24,2021,15
2945,장전연,22,2023,13
2946,김윤인,24,2021,13
2947,문전인,26,2019,6
2948,김주나,26,2019,7
2949,김영소,25,2020,7
2950,정희현,21,2024,6
2951,구연수,21,2024,16
2952,강은민,25,2020,16
2953,김재진,22,2023,11
2954,전하경,22,2023,11
2955,김준구,23,2022,11
2956,유서림,20,2025,8
2957,강주준,20,2025,10
2958,이은경,20,2025,9
2959,박균연,23,2022,12
2960,장혜원,22,2023,7
2961,김인긍,24,2021,9
2962,문수현,26,2019,7
2963,최홍영,25,2020,12
2964,김채민,26,2019,14
2965,주인신,24,2021,11
2966,김소지,25,2020,13
2967,고광규,25,2020,8
2968,정유연,24,2021,6
2969,강덩영,22,2023,6
2970,김이인,25,2020,5
2971,장주호,20,2025,10
2972,이민은,26,2019,12
2973,김성수,24,2021,12
2974,신근수,24,2021,14
2975,이영훈,24,2021,16
2976,김호민,22,2023,10
2977,송주태,25,2020,15
2978,이지빈,24,2021,8
2979,이재래,24,2021,11
2980,전주연,24,2021,11
2981,이승재,21,2024,16
2982,김현인,21,2024,12
2983,강장운,25,2020,1
2984,김규원,20,2025,9
2985,정대룬,22,2023,13
2986,방규린,20,2025,12
2987,노영석,23,2022,9
2988,양우지,23,2022,5
2989,이원몬,24,2021,11
2990,안성윤,23,2022,9
2991,김지재,23,2022,14
2992,최저연,26,2019,4
2993,김승석,20,2025,14
2994,홍예원,25,2020,10
2995,한주진,24,2021,10
2996,한희연,23,2022,12
2997,권영훈,22,2023,10
2998,이지재,23,2022,7
2999,서주운,20,2025,10
3000,이나빈,21,2024,8
3001,박재윤,20,2025,17
3002,안연민,24,2021,13
3003,최황주,21,2024,13
3004,정유은,22,2023,2
3005,박민성,21,2024,6
3006,오예연,23,2022,11
3007,강주수,24,2021,10
3008,최슨현,23,2022,5
3009,주승후,22,2023,6
3010,양재인,21,2024,6
3011,조원운,23,2022,10
3012,황나연,24,2021,6
3013,장동도,20,2025,13
3014,최혜주,20,2025,6
3015,이동민,25,2020,12
3016,정지현,21,2024,15
3017,임공태,23,2022,10
3018,최초민,23,2022,9
3019,신회능,20,2025,13
3020,박나연,24,2021,16
3021,이전현,20,2025,10
3022,이주연,25,2020,9
3023,김찬사,24,2021,17
3024,양민진,26,2019,7
3025,김희한,22,2023,1
3026,이해민,26,2019,14
3027,이상연,23,2022,17
3028,이보라,23,2022,11
3029,한인현,20,2025,4
3030,조유현,22,2023,10
3031,김홍번,23,2022,9
3032,김주서,20,2025,10
3033,오응진,25,2020,3
3034,김나저,21,2024,12
3035,이희현,21,2024,15
3036,권다은,22,2023,10
3037,이재인,23,2022,3
3038,이수채,26,2019,17
3039,정준호,26,2019,4
3040,황예원,25,2020,9
3041,전우현,23,2022,7
3042,이소현,26,2019,12
3043,이조석,24,2021,1
3044,신연경,20,2025,12
3045,이형민,24,2021,6
3046,우은준,25,2020,5
3047,이전유,24,2021,9
3048,최연련,25,2020,2
3049,이구훈,25,2020,14
3050,서예현,23,2022,17
3051,박제준,25,2020,17
3052,김예은,20,2025,13
3053,이요관,23,2022,12
3054,전현진,23,2022,13
3055,선시호,22,2023,9
3056,김수연,24,2021,13
3057,신형규,20,2025,9
3058,장기빈,21,2024,14
3059,김수준,24,2021,7
3060,강혀예,25,2020,8
3061,윤상우,21,2024,10
3062,공유연,21,2024,17
3063,이재현,21,2024,5
3064,김초전,20,2025,14
3065,김주운,21,2024,12
3066,김서현,23,2022,7
3067,홍온현,23,2022,9
3068,조근서,20,2025,12
3069,민승운,23,2022,9
3070,김승은,26,2019,14
3071,박정현,24,2021,7
3072,박주연,22,2023,10
3073,문성운,22,2023,13
3074,조가혜,25,2020,8
3075,임필현,22,2023,11
3076,김오인,21,2024,6
3077,이면규,22,2023,16
3078,조민경,20,2025,12
3079,서대현,22,2023,14
3080,조지혜,23,2022,16
3081,윤의영,24,2021,7
3082,이민인,21,2024,5
3083,이한혼,21,2024,15
3084,권혜윤,23,2022,12
3085,김지관,25,2020,6
3086,박저은,24,2021,5
3087,서형규,21,2024,12
3088,강주영,26,2019,2
3089,김영운,21,2024,4
3090,김서윤,25,2020,8
3091,신해균,24,2021,4
3092,조수경,23,2022,12
3093,정면섭,24,2021,10
3094,노승은,23,2022,6
3095,정시식,24,2021,17
3096,이지빈,21,2024,7
3097,김경준,21,2024,5
3098,장지빈,26,2019,13
3099,최상찬,26,2019,8
3100,방다빈,22,2023,14
3101,신현연,20,2025,10
3102,이현민,21,2024,13
3103,조동연,20,2025,12
3104,주수지,24,2021,11
3105,김덩훈,20,2025,5
3106,손서연,23,2022,12
3107,박전훈,24,2021,8
3108,공유은,21,2024,1
3109,남준숭,23,2022,6
3110,이하진,25,2020,12
3111,공건성,21,2024,7
3112,노소경,20,2025,12
3113,이주현,24,2021,7
3114,양무은,23,2022,7
3115,김지균,24,2021,13
3116,장지연,26,2019,13
3117,이성모,24,2021,2
3118,박수빈,23,2022,17
3119,유지현,26,2019,6
3120,김은은,23,2022,13
3121,박동희,23,2022,3
3122,전예원,22,2023,11
3123,황재설,25,2020,6
3124,민민민,23,2022,10
3125,김지푱,22,2023,9
3126,김주이,23,2022,11
3127,강태호,22,2023,8
3128,김시하,21,2024,14
3129,이견운,24,2021,11
3130,조민서,20,2025,3
3131,곽주성,22,2023,2
3132,조혜희,22,2023,6
3133,김장수,22,2023,10
3134,강유은,20,2025,5
3135,안원운,21,2024,2
3136,안주연,21,2024,17
3137,서태삭,22,2023,9
3138,송주은,23,2022,11
3139,고진산,23,2022,10
3140,홍예서,21,2024,14
3141,김주현,21,2024,15
3142,전도원,21,2024,7
3143,성이찬,26,2019,17
3144,박채현,22,2023,6
3145,정효민,21,2024,1
3146,김지수,21,2024,7
3147,문홍준,23,2022,10
3148,정연예,23,2022,9
3149,최효지,24,2021,8
3150,김주윤,21,2024,14
3151,최홍우,23,2022,1
3152,이주슨,25,2020,8
3153,박준호,20,2025,7
3154,조주연,22,2023,10
3155,서민푱,25,2020,12
3156,김보영,24,2021,6
3157,조동운,21,2024,2
3158,서가현,23,2022,5
3159,남희식,25,2020,15
3160,박지린,26,2019,5
3161,김기용,22,2023,6
3162,이민진,26,2019,6
3163,김주현,26,2019,15
3164,양수연,22,2023,16
3165,이태운,21,2024,5
3166,송세연,23,2022,13
3167,김당현,20,2025,6
3168,임지영,23,2022,1
3169,최조윤,25,2020,12
3170,전유연,21,2024,14
3171,문시사,21,2024,2
3172,윤유은,24,2021,12
3173,박성재,22,2023,14
3174,김연진,26,2019,10
3175,강잔준,24,2021,12
3176,김현은,20,2025,9
3177,김준타,25,2020,1
3178,최승한,21,2024,14
3179,박민성,23,2022,12
3180,김소연,24,2021,3
3181,강태현,20,2025,7
3182,양예서,21,2024,7
3183,전현택,25,2020,12
3184,백승원,25,2020,15
3185,최용지,22,2023,9
3186,최승은,21,2024,11
3187,윤승성,26,2019,15
3188,한지진,23,2022,11
3189,맹항빈,22,2023,5
3190,이유현,23,2022,14
3191,김저유,22,2023,15
3192,이서인,23,2022,8
3193,홍성한,20,2025,13
3194,유나연,24,2021,1
3195,강정민,25,2020,2
3196,김승민,23,2022,10
3197,황겅후,24,2021,17
3198,유서빈,22,2023,14
3199,윤승연,26,2019,16
3200,손차원,21,2024,13
3201,송재준,20,2025,13
3202,최다연,23,2022,9
3203,유견윤,21,2024,10
3204,김예린,22,2023,2
3205,구민번,23,2022,13
3206,박세재,25,2020,1
3207,박한원,22,2023,17
3208,최현영,21,2024,11
3209,이동진,25,2020,5
3210,정민경,25,2020,6
3211,이영찬,20,2025,2
3212,조현영,26,2019,13
3213,김성준,21,2024,2
3214,이민연,26,2019,8
3215,김종숙,22,2023,4
3216,김다빈,20,2025,11
3217,권환훈,22,2023,6
3218,김시민,21,2024,5
3219,윤희운,23,2022,13
3220,최채연,23,2022,17
3221,정승유,24,2021,3
3222,홍푸연,21,2024,1
3223,변민선,21,2024,5
3224,전서진,23,2022,9
3225,남윤호,23,2022,5
3226,국규희,24,2021,8
3227,최영요,22,2023,13
3228,조지경,20,2025,7
3229,박승호,26,2019,7
3230,안지주,22,2023,17
3231,최성철,22,2023,9
3232,이미나,24,2021,8
3233,이천억,23,2022,14
3234,염지이,22,2023,13
3235,이용환,25,2020,12
3236,지채서,22,2023,10
3237,차민균,23,2022,16
3238,임윤나,25,2020,17
3239,함지희,26,2019,9
3240,김시인,22,2023,11
3241,이준진,24,2021,11
3242,김수민,25,2020,1
3243,이전재,21,2024,12
3244,곽서은,23,2022,14
3245,엄민운,23,2022,10
3246,배서현,22,2023,10
3247,곽재찬,24,2021,14
3248,이형연,22,2023,14
3249,정나훅,24,2021,14
3250,임서원,21,2024,8
3251,박하훈,24,2021,2
3252,안서진,25,2020,1
3253,홍윤영,21,2024,5
3254,양세운,26,2019,17
3255,서지윤,26,2019,7
3256,양연우,24,2021,5
3257,강상민,21,2024,14
3258,김서전,26,2019,16
3259,신태석,25,2020,15
3260,김은원,25,2020,10
3261,백현교,23,2022,3
3262,장혜희,26,2019,11
3263,이태수,21,2024,11
3264,오미연,20,2025,1
3265,문인관,24,2021,11
3266,심진빈,20,2025,12
3267,이영현,22,2023,8
3268,박진지,22,2023,17
3269,윤상석,22,2023,9
3270,전슨재,26,2019,14
3271,김전관,22,2023,6
3272,김가영,26,2019,12
3273,신조현,25,2020,10
3274,이여원,23,2022,14
3275,김채은,20,2025,5
3276,신혜연,23,2022,10
3277,정승석,24,2021,13
3278,박희연,23,2022,11
3279,김동호,20,2025,12
3280,박채인,21,2024,17
3281,오태변,26,2019,4
3282,박진예,25,2020,7
3283,윤상훈,21,2024,13
3284,석성경,23,2022,11
3285,조동운,20,2025,9
3286,이서리,22,2023,7
3287,임재연,24,2021,14
3288,전예희,26,2019,8
3289,손경성,23,2022,13
3290,서민윤,24,2021,4
3291,홍영우,25,2020,13
3292,신유리,23,2022,9
3293,박현현,26,2019,9
3294,김민빈,24,2021,11
3295,이홍용,21,2024,16
3296,김미진,25,2020,2
3297,이상천,26,2019,11
3298,최혜은,21,2024,5
3299,김동원,24,2021,8
3300,박민저,25,2020,5
3301,변정본,26,2019,13
3302,전유윤,21,2024,9
3303,이성성,26,2019,10
3304,김도경,20,2025,17
3305,송준현,21,2024,15
3306,주민민,20,2025,9
3307,서선섭,21,2024,5
3308,유혜서,21,2024,9
3309,김정운,23,2022,5
3310,박미연,22,2023,7
3311,김두규,22,2023,14
3312,이유하,24,2021,5
3313,신정혼,20,2025,14
3314,김하운,25,2020,17
3315,이성순,22,2023,17
3316,김소수,22,2023,8
3317,손청호,21,2024,12
3318,이규수,20,2025,16
3319,조승환,20,2025,11
3320,김재린,22,2023,7
3321,박신민,20,2025,11
3322,김수서,24,2021,6
3323,이강규,25,2020,7
3324,김희현,22,2023,12
3325,김성근,24,2021,11
3326,정소원,22,2023,13
3327,이성준,24,2021,10
3328,유희안,22,2023,2
3329,신성민,23,2022,15
3330,김예우,22,2023,16
3331,최관선,23,2022,13
3332,정소슨,21,2024,11
3333,심호희,22,2023,13
3334,이보서,25,2020,8
3335,김항우,20,2025,13
3336,류채운,25,2020,11
3337,박동번,26,2019,6
3338,조지윤,20,2025,12
3339,박형조,21,2024,2
3340,정아연,22,2023,13
3341,이면환,20,2025,13
3342,이슨연,21,2024,14
3343,김윤린,21,2024,10
3344,조원흔,22,2023,17
3345,권정찬,25,2020,1
3346,권가인,23,2022,5
3347,이요누,22,2023,14
3348,박현빈,25,2020,10
3349,김성안,22,2023,9
3350,류세견,26,2019,3
3351,임조로,21,2024,17
3352,오도인,25,2020,11
3353,김운연,21,2024,7
3354,이세윤,24,2021,11
3355,이승성,26,2019,14
3356,신소빈,21,2024,9
3357,문청원,21,2024,7
3358,이수서,26,2019,10
3359,이효연,23,2022,10
3360,이지지,26,2019,9
3361,최전열,20,2025,13
3362,배윤민,22,2023,8
3363,한호현,25,2020,14
3364,이연비,24,2021,13
3365,김성환,25,2020,13
3366,이혜나,25,2020,14
3367,윤원산,25,2020,15
3368,이희나,21,2024,10
3369,이성건,23,2022,12
3370,김채진,25,2020,7
3371,전준석,22,2023,2
3372,이민빈,22,2023,8
3373,이현민,24,2021,9
3374,조미주,24,2021,11
3375,구상현,23,2022,2
3376,양이희,21,2024,11
3377,이홍순,20,2025,9
3378,정나연,22,2023,8
3379,정태현,22,2023,11
3380,박지연,24,2021,13
3381,임연긴,23,2022,6
3382,주서연,22,2023,13
3383,신주한,24,2021,8
3384,신지솔,23,2022,9
3385,최도훈,20,2025,11
3386,현시진,20,2025,10
3387,김예한,26,2019,5
3388,김수채,20,2025,13
3389,한우현,21,2024,14
3390,정저주,24,2021,13
3391,김창문,22,2023,5
3392,한현재,21,2024,16
3393,한수섭,23,2022,6
3394,이희민,26,2019,6
3395,최면빈,21,2024,13
3396,공주서,22,2023,9
3397,윤주인,21,2024,6
3398,김수은,22,2023,9
3399,박주혁,22,2023,16
3400,박다연,24,2021,8
3401,이전석,23,2022,9
3402,정승빈,24,2021,11
3403,임재은,25,2020,11
3404,안보은,25,2020,13
3405,이긴군,25,2020,9
3406,황민서,26,2019,15
3407,김지인,23,2022,17
3408,김다솔,24,2021,15
3409,이병낙,21,2024,12
3410,고사리,20,2025,12
3411,김항훈,24,2021,14
3412,권유연,26,2019,1
3413,박상균,25,2020,7
3414,정수연,22,2023,11
3415,홍성현,20,2025,15
3416,강주현,23,2022,7
3417,정승석,24,2021,7
3418,장하은,20,2025,6
3419,이성운,23,2022,10
3420,장희연,22,2023,6
3421,김준현,23,2022,5
3422,김혜라,22,2023,7
3423,김해현,24,2021,11
3424,박시린,21,2024,12
3425,이영호,24,2021,6
3426,조미진,22,2023,2
3427,성승현,22,2023,5
3428,조예진,25,2020,15
3429,김호헉,25,2020,6
3430,송소전,21,2024,17
3431,윤태래,23,2022,14
3432,신서다,22,2023,2
3433,정상현,24,2021,13
3434,이다희,25,2020,16
3435,윤형재,22,2023,16
3436,한봉지,20,2025,13
3437,추용식,21,2024,17
3438,김소지,21,2024,8
3439,심운훈,23,2022,7
3440,유소연,26,2019,10
3441,이종석,23,2022,17
3442,강아서,25,2020,9
3443,이덩력,23,2022,9
3444,고저은,22,2023,10
3445,오창혁,21,2024,7
3446,정새서,24,2021,14
3447,김휘노,25,2020,12
3448,황윤수,22,2023,16
3449,한태현,25,2020,6
3450,정혜라,24,2021,6
3451,송인호,23,2022,11
3452,김혜주,26,2019,17
3453,김승빈,22,2023,14
3454,강혜솔,21,2024,9
3455,김성태,22,2023,10
3456,김지서,25,2020,6
3457,이동진,23,2022,11
3458,박지민,23,2022,9
3459,우정균,25,2020,5
3460,김윤주,26,2019,12
3461,이연균,23,2022,2
3462,김채린,26,2019,10
3463,최주성,26,2019,11
3464,신시다,21,2024,8
3465,김영주,20,2025,13
3466,도유하,25,2020,8
3467,김주환,26,2019,16
3468,이소주,22,2023,14
3469,김상원,20,2025,6
3470,박민민,20,2025,13
3471,박경시,24,2021,13
3472,양이원,21,2024,2
3473,정기성,23,2022,1
3474,조은희,26,2019,10
3475,김용민,20,2025,6
3476,김도저,23,2022,5
3477,서재운,25,2020,17
3478,홍소연,21,2024,11
3479,정민평,21,2024,14
3480,선주서,24,2021,16
3481,김지민,21,2024,17
3482,김소연,25,2020,17
3483,조진우,21,2024,14
3484,이혜연,22,2023,4
3485,정원성,23,2022,14
3486,김미련,21,2024,10
3487,조덩호,25,2020,14
3488,심지서,26,2019,5
3489,이현태,24,2021,7
3490,박가라,21,2024,13
3491,류지웅,25,2020,11
3492,류연현,26,2019,6
3493,신민준,23,2022,9
3494,신주연,23,2022,10
3495,정연근,23,2022,8
3496,임미은,25,2020,12
3497,이진희,22,2023,13
3498,윤가은,25,2020,12
3499,김유용,21,2024,13
3500,장하원,24,2021,14
3501,김성현,25,2020,5
3502,조가아,21,2024,17
3503,권석용,24,2021,11
3504,황유희,20,2025,2
3505,남변제,22,2023,2
3506,조서흔,24,2021,1
3507,송강유,21,2024,13
3508,이지현,20,2025,11
3509,김찬견,22,2023,6
3510,정소주,25,2020,14
3511,서홍재,20,2025,8
3512,권가연,24,2021,6
3513,신요겅,25,2020,12
3514,이채신,23,2022,7
3515,이성조,26,2019,11
3516,노저은,20,2025,7
3517,장성구,20,2025,12
3518,김유엉,23,2022,4
3519,최승간,20,2025,10
3520,정소서,23,2022,10
3521,채상헌,26,2019,9
3522,윤유준,23,2022,14
3523,이진윤,25,2020,7
3524,최저래,22,2023,8
3525,임동신,22,2023,5
3526,송현연,20,2025,6
3527,하시우,23,2022,8
3528,고세연,21,2024,14
3529,한낭민,23,2022,11
3530,지해윤,24,2021,17
3531,조규재,25,2020,4
3532,장다저,26,2019,11
3533,황창현,25,2020,10
3534,원예연,25,2020,6
3535,이대벅,21,2024,14
3536,정지윤,26,2019,6
3537,남한훈,22,2023,3
3538,이예정,24,2021,11
3539,오진훈,24,2021,17
3540,최혀린,20,2025,17
3541,유몽균,20,2025,3
3542,김호진,20,2025,7
3543,조잔한,20,2025,6
3544,엄지미,21,2024,10
3545,정형준,23,2022,13
3546,이서현,23,2022,11
3547,이제석,25,2020,13
3548,김정원,21,2024,17
3549,신존진,23,2022,12
3550,류보현,22,2023,6
3551,김태순,20,2025,12
3552,김모현,20,2025,11
3553,이주시,25,2020,10
3554,이슨빈,20,2025,2
3555,박동원,25,2020,14
3556,김지주,26,2019,12
3557,정기연,21,2024,7
3558,천진경,26,2019,5
3559,김병응,26,2019,10
3560,이다영,23,2022,17
3561,한민로,24,2021,12
3562,정서서,24,2021,15
3563,남재선,25,2020,9
3564,정연경,24,2021,17
